"//UTM zone 36,",Datum: WGS84,,,,,,,
"//Easting[m],",,,,,,,,
704896.419,3621759.247,90.82,50.742,2,8,1.6,10:20.5,11/29/2018
704896.204,3621758.835,90.586,51.094,2,8,1.6,10:20.7,11/29/2018
704895.943,3621758.334,89.844,50.43,2,8,1.6,10:20.9,11/29/2018
704895.732,3621757.907,89.375,49.766,2,8,1.6,10:21.1,11/29/2018
704895.473,3621757.382,89.453,49.727,2,8,1.6,10:21.3,11/29/2018
704895.256,3621756.943,89.102,49.531,2,8,1.6,10:21.4,11/29/2018
704894.993,3621756.407,88.32,48.789,2,8,1.6,10:21.7,11/29/2018
704894.789,3621755.993,87.031,48.398,2,8,1.6,10:21.8,11/29/2018
704894.515,3621755.448,86.875,48.281,2,8,1.6,10:22.0,11/29/2018
704894.293,3621755.01,86.484,48.242,2,8,1.6,10:22.2,11/29/2018
704894.066,3621754.565,86.172,48.555,2,8,1.6,10:22.4,11/29/2018
704893.801,3621754.043,86.367,48.477,2,8,1.6,10:22.6,11/29/2018
704893.557,3621753.564,86.094,47.93,2,8,1.6,10:22.8,11/29/2018
704893.305,3621753.08,85.273,47.344,2,8,1.6,10:23.0,11/29/2018
704893.038,3621752.599,85.508,47.148,2,8,1.6,10:23.2,11/29/2018
704892.757,3621752.091,85.43,47.148,2,8,1.6,10:23.4,11/29/2018
704892.534,3621751.688,85.312,47.031,2,8,1.6,10:23.5,11/29/2018
704892.281,3621751.23,86.562,48.594,2,8,1.6,10:23.7,11/29/2018
704892.035,3621750.784,87.891,48.594,2,8,1.6,10:23.9,11/29/2018
704891.755,3621750.255,88.398,49.219,2,8,1.6,10:24.2,11/29/2018
704891.571,3621749.907,89.297,49.023,2,8,1.6,10:24.3,11/29/2018
704891.373,3621749.533,89.609,49.297,2,8,1.6,10:24.5,11/29/2018
704891.114,3621749.042,90.898,49.023,2,8,1.6,10:24.7,11/29/2018
704890.903,3621748.644,92.227,50.117,2,8,1.6,10:24.9,11/29/2018
704890.664,3621748.175,92.93,51.719,2,8,1.6,10:25.1,11/29/2018
704890.482,3621747.814,94.766,53.594,2,8,1.6,10:25.2,11/29/2018
704890.223,3621747.303,95.352,53.516,2,8,1.6,10:25.5,11/29/2018
704890.038,3621746.937,95.664,54.375,2,8,1.6,10:25.6,11/29/2018
704889.845,3621746.554,96.562,54.297,2,8,1.6,10:25.8,11/29/2018
704889.603,3621746.075,97.148,54.531,2,7,1.9,10:26.0,11/29/2018
704889.43,3621745.731,98.242,55.508,2,7,1.9,10:26.2,11/29/2018
704889.204,3621745.281,99.57,56.602,2,7,1.9,10:26.4,11/29/2018
704889.017,3621744.909,99.961,56.523,2,7,1.9,10:26.6,11/29/2018
704888.801,3621744.479,100.391,55.352,2,7,1.9,10:26.8,11/29/2018
704888.599,3621744.083,100.078,55.625,2,7,1.9,10:27.0,11/29/2018
704888.379,3621743.665,100.273,55.078,2,7,1.9,10:27.2,11/29/2018
704888.194,3621743.314,100,54.57,2,7,1.9,10:27.3,11/29/2018
704887.939,3621742.829,99.023,53.672,2,7,1.9,10:27.5,11/29/2018
704887.762,3621742.493,97.695,53.359,2,7,1.9,10:27.7,11/29/2018
704887.525,3621742.04,98.594,53.281,2,7,1.9,10:27.9,11/29/2018
704887.317,3621741.64,97.617,53.398,2,7,1.9,10:28.1,11/29/2018
704887.069,3621741.164,97.305,52.578,2,7,1.9,10:28.3,11/29/2018
704886.848,3621740.738,96.523,52.031,2,7,1.9,10:28.5,11/29/2018
704886.599,3621740.259,95.586,51.758,2,7,1.9,10:28.7,11/29/2018
704886.385,3621739.848,95.391,51.758,2,7,1.9,10:28.9,11/29/2018
704886.15,3621739.388,95.195,51.914,2,7,1.9,10:29.0,11/29/2018
704885.931,3621738.955,94.727,52.734,2,7,1.9,10:29.2,11/29/2018
704885.675,3621738.45,94.648,52.734,2,7,1.9,10:29.4,11/29/2018
704885.458,3621738.024,95.039,53.125,2,7,1.9,10:29.6,11/29/2018
